nace_r2_code,year,nace_r2_name.x,valI_CT,valI_Cult,valI_GFCF,valI_IT,valI_OCon,valI_OIPP,valI_OMach,valI_RD,valI_Rstruc,valI_Soft_DB,valI_TraEq,valIp_CT,valIp_Cult,valIp_GFCF,valIp_IT,valIp_OCon,valIp_OIPP,valIp_OMach,valIp_RD,valIp_Rstruc,valIp_Soft_DB,valIp_TraEq,valIpyp_CT,valIpyp_Cult,valIpyp_GFCF,valIpyp_IT,valIpyp_OCon,valIpyp_OIPP,valIpyp_OMach,valIpyp_RD,valIpyp_Rstruc,valIpyp_Soft_DB,valIpyp_TraEq,valIq_CT,valIq_Cult,valIq_GFCF,valIq_IT,valIq_OCon,valIq_OIPP,valIq_OMach,valIq_RD,valIq_Rstruc,valIq_Soft_DB,valIq_TraEq,valK_CT,valK_Cult,valK_GFCF,valK_IT,valK_OCon,valK_OIPP,valK_OMach,valK_RD,valK_Rstruc,valK_Soft_DB,valK_TraEq,valKpyp_CT,valKpyp_Cult,valKpyp_GFCF,valKpyp_IT,valKpyp_OCon,valKpyp_OIPP,valKpyp_OMach,valKpyp_RD,valKpyp_Rstruc,valKpyp_Soft_DB,valKpyp_TraEq,valKq_CT,valKq_Cult,valKq_GFCF,valKq_IT,valKq_OCon,valKq_OIPP,valKq_OMach,valKq_RD,valKq_Rstruc,valKq_Soft_DB,valKq_TraEq,valShare_E111,valShare_E112,valShare_E121,valShare_E122,valShare_E131,valShare_E132,valShare_E211,valShare_E212,valShare_E221,valShare_E222,valShare_E231,valShare_E232,valShare_E311,valShare_E312,valShare_E321,valShare_E322,valShare_E331,valShare_E332,valShare_W111,valShare_W112,valShare_W121,valShare_W122,valShare_W131,valShare_W132,valShare_W211,valShare_W212,valShare_W221,valShare_W222,valShare_W231,valShare_W232,valShare_W311,valShare_W312,valShare_W321,valShare_W322,valShare_W331,valShare_W332,nace_r2_name.y,valCOMP,valEMP,valEMPE,valGO_CP,valGO_PI,valGO_PYP,valGO_Q,valH_EMP,valH_EMPE,valII_CP,valII_PI,valII_PYP,valII_Q,valVA_CP,valVA_PI,valVA_PYP,valVA_Q,nace_r2_name,valueCAP,valueCAPEconComp_QI,valueCAPICT_QI,valueCAPInnovprop_QI,valueCAPIntang_QI,valueCAPNICT_QI,valueCAPTang_QI,valueCAP_QI,valueLAB,valueLAB_QI,valueLP1ConEconComp,valueLP1ConInnovprop,valueLP1ConIntang,valueLP1ConIntangNA,valueLP1ConIntangnonNA,valueLP1ConLC,valueLP1ConTFP,valueLP1ConTangICT,valueLP1ConTangNICT,valueLP1Con_Soft_DB,valueLP1TFP_I,valueLP1_G,valueLP2ConEconComp,valueLP2ConIntang,valueLP2ConIntangNA,valueLP2ConIntangnonNA,valueLP2ConLC,valueLP2ConTFP,valueLP2ConTangICT,valueLP2ConTangNICT,valueLP2Con_Soft_DB,valueLP2TFP_I,valueLP2_G,valueVAConEconComp,valueVAConH,valueVAConInnovprop,valueVAConIntang,valueVAConIntangNA,valueVAConIntangnonNA,valueVAConLC,valueVAConTFP,valueVAConTangICT,valueVAConTangNICT,valueVACon_Soft_DB,valueVATFP_I,valueVAadj_G
M-N,2000,"Professional, scientific and technical activities; administrative and support service activities",,0,151142,,20610,0,38509,36589,0,8704,41743,,0,52.3426638756485,,32.4701466610714,0,,37.5654104274236,0,84.2657499436409,52.3355556712287,,0,139078,,18175,0,36988,33113,0,7433,39086,,0,288754.887139621,,63473.6892787412,0,,97400.7726354807,0,10329.2262939824,79760.3072416561,,0,1263000,,797000,0,,175000,0,14000,60000,,0,1151000,,714000,0,,159000,0,13000,57000,,0,2861094.41467944,,2168090.73028088,0,,470995.04357323,0,13390.0951923482,109777.085683825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Professional, scientific and technical activities; administrative and support service activities",435949,195.34,166.48,1400649,49.7309503215591,1273906,2816453.31718666,367962,302814,601164,56.2436967663506,560719,1068855.77329203,799485,45.1406861369058,713187,1771096.25134024,"Professional, scientific and technical activities; administrative and support service activities",340404.91,41.519794,19.626099,50.491089,44.918442,73.19603,83.726532,63.880295,529739.94,71.952880859375,-0.4086161,-0.77064073,-1.1655284,-0.38449457,-0.78107452,,,,-3.2310133,0.013720893,,-7.4220123,-0.42047021,-1.2039648,-0.40186509,-0.80214047,,,,-3.3011622,0.011722943,,-7.6961741,0.23274243,8.9583998,0.55948395,0.91405284,0.55532813,0.35868376,,,,0.56437522,0.12181879,,7.4113579
M-N,2001,"Professional, scientific and technical activities; administrative and support service activities",,0,204281,,19901,0,63624,48791,0,11371,59404,,0,56.7142001176511,,37.0457139656012,0,,42.4389631417159,0,89.8018596634621,55.6888485695751,,0,188535,,17443,0,60299,43188,0,10670,55827,,0,360193.742618653,,53720.1146088832,0,,114967.46477305,0,12662.3212955873,106671.266377116,,0,1425000,,868000,0,,215000,0,25000,79000,,0,1306000,,794000,0,,191000,0,23000,73000,,0,2958503.01312062,,2159929.78650316,0,,514057.447557069,0,21998.0135302863,133562.12091532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Professional, scientific and technical activities; administrative and support service activities",561310,200.44,171.26,1801628,53.8487818159433,1663857,3345717.28318389,372756,309893,783286,57.191502411808,770305,1369584.58331789,1018342,51.4448589472453,893552,1979482.53885635,"Professional, scientific and technical activities; administrative and support service activities",440023.75,47.615437,23.474354,55.452007,50.241085,76.427071,86.335564,67.852104,675173.94,76.1058349609375,0.55018085,0.73306143,1.4192562,0.62291086,0.79634076,,,,0.44279912,0.13612065,,10.84409,0.49327904,1.2354164,0.53848326,0.6969285,,,,0.12260581,0.12560745,,9.5611963,0.60759473,0.78586936,0.85053378,1.6047502,0.70809811,0.89664757,,,,0.76587355,0.14672846,,12.138528
M-N,2002,"Professional, scientific and technical activities; administrative and support service activities",,0,208723,,22650,0,61689,60847,0,13855,48787,,0,59.741896041568,,40.0881668969885,0,,48.1472897336338,0,83.5092801958029,57.5795667089935,,0,198145,,20931,0,60541,53633,0,14899,47185,,0,349374.582712895,,56500.4632369496,0,,126376.79158396,0,16590.9704496487,84729.7101879369,,0,1555000,,919000,0,,264000,0,29000,91000,,0,1492000,,880000,0,,234000,0,31000,92000,,0,3097604.55829892,,2189790.56696173,0,,559485.780131879,0,27277.536777555,155540.697774803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Professional, scientific and technical activities; administrative and support service activities",565630,207.9,175.16,2064745,56.0639478180119,1983164,3682839.11561549,379148,310907,868258,56.6065033053683,877231,1533848.49672857,1196487,55.6571735785194,1105933,2149744.44994415,"Professional, scientific and technical activities; administrative and support service activities",611197.81,52.268612,28.055113,60.549904,55.252907,78.486412,87.102585,70.733147,689780.19,75.361686706543,0.37955129,0.74106228,1.2832066,0.70632082,0.57754594,,,,-0.21850136,0.1628015,,6.2246189,0.28227097,0.96210343,0.55312175,0.4096418,,,,-0.74187207,0.14307505,,4.2706528,0.46420047,0.96543294,0.91865838,1.5626169,0.8396281,0.72364902,,,,0.23691344,0.17996663,,7.9248772
M-N,2003,"Professional, scientific and technical activities; administrative and support service activities",,0,223618,,28882,0,53089,64867,0,13664,60652,,0,62.3418667473511,,43.0035075144415,0,,53.4368518487429,0,74.4970166870439,59.5826161437544,,0,214292,,26924,0,52238,58446,0,15317,58613,,0,358696.34912641,,67161.9634521692,0,,121390.010368895,0,18341.6740799184,101794.79171184,,0,1709000,,983000,0,,311000,0,35000,109000,,0,1621000,,928000,0,,280000,0,41000,107000,,0,3229078.44951933,,2211235.74117572,0,,593394.009230781,0,38564.793375164,182888.512768175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Professional, scientific and technical activities; administrative and support service activities",717180,235.86,196,2344975,59.8528933091418,2196528,3917897.48222888,429481,345397,1025425,61.294193308892,947002,1672956.18825159,1319550,58.7762266615782,1249526,2245040.34190168,"Professional, scientific and technical activities; administrative and support service activities",556732.44,59.427647,31.280443,64.865372,60.415359,80.920418,88.90638,74.224358,891771.44,79.5698623657227,0.019197572,-0.60759312,-0.60474586,-0.44473872,-0.16023648,,,,-2.6652508,-0.016764281,,-7.3311863,0.011284359,-0.63094193,-0.45747724,-0.17369403,,,,-2.7044115,-0.018385079,,-7.48422,0.6637522,7.1415687,0.74958289,1.5290034,0.59285182,0.93592238,,,,0.52451861,0.11525437,,5.1339011
M-N,2004,"Professional, scientific and technical activities; administrative and support service activities",,0,213540,,26843,0,50830,66719,0,14556,54211,,0,64.2354808329723,,45.647862709987,0,,55.8187205425895,0,68.9852137474783,61.2282140457419,,0,207245,,25288,0,49206,63872,0,15719,52754,,0,332433.099637341,,58804.5056359828,0,,119527.999480199,0,21100.1738043206,88539.2475428084,,0,1829000,,1034000,0,,338000,0,40000,136000,,0,1771000,,990000,0,,324000,0,44000,133000,,0,3346224.6542415,,2226982.07910881,0,,618198.260420492,0,48481.4545287776,223157.543102452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Professional, scientific and technical activities; administrative and support service activities",820602,253.63,217.9,2559122,64.2032259587477,2385719,3985971.05018416,459158,387157,1118964,63.8098299499381,1074850,1753591.8852595,1440158,64.5732357973872,1310869,2230270.76499436,"Professional, scientific and technical activities; administrative and support service activities",609302.81,65.32309,34.728325,68.314186,64.682961,82.163193,89.330757,76.631905,973212.38,77.1165161132813,0.14266805,-0.15544087,0.023657326,-0.085720368,0.10944539,,,,-1.3659419,0.036448095,,-6.8648391,0.11276061,-0.072141215,-0.13116314,0.059089616,,,,-1.4940777,0.030826984,,-7.4469619,0.48594987,4.1113367,0.53634655,1.1232464,0.43587816,0.68743598,,,,0.10481957,0.10096799,,-0.18315184
M-N,2005,"Professional, scientific and technical activities; administrative and support service activities",,0,297971,,35930,0,79458,70373,0,15345,94321,,0,65.4738928259757,,47.7461415146527,0,,58.2566711268857,0,68.1239529541833,62.8754096571413,,0,292335,,34351,0,80597,67428,0,15539,91850,,0,455098.95187076,,75252.1541221787,0,,120798.182660874,0,22525.1168415319,150012.541491707,,0,2006000,,1098000,0,,364000,0,44000,202000,,0,1949000,,1054000,0,,347000,0,45000,192000,,0,3565769.1914252,,2270057.16767958,0,,634659.16084589,0,54541.6363448748,315045.943203461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Professional, scientific and technical activities; administrative and support service activities",971501,261.2,231.19,2786734,67.5935593571657,2646958,4122780.37508698,464235,403228,1199179,67.9303008323007,1126440,1765307.94845206,1587555,67.4201577069927,1520518,2354718.60938015,"Professional, scientific and technical activities; administrative and support service activities",627004.06,72.133255,38.427731,71.2799,68.950447,85.880287,93.458252,80.838959,1118485.8,76.2885589599609,0.46503016,0.3240388,0.87101692,0.28555089,0.58530772,,,,0.70888984,0.081783786,,4.5124111,0.36791691,0.56779838,0.14548326,0.42215687,,,,0.32691404,0.065093525,,2.6710737,0.52302641,0.69045144,0.43715793,1.0520997,0.36919966,0.68274188,,,,0.93700671,0.091751255,,5.6120625
M-N,2006,"Professional, scientific and technical activities; administrative and support service activities",,0,266549,,43560,0,74151,72840,0,16192,56505,,0,68.316249021843,,51.3650422162523,0,,60.8331435005714,0,71.5995745965296,65.5566118514368,,0,255459,,40491,0,72484,69755,0,15406,54194,,0,390169.255215952,,84804.7584904297,0,,119737.359946418,0,22614.6595021597,86192.6789750065,,0,2206000,,1221000,0,,387000,0,49000,223000,,0,2076000,,1131000,0,,371000,0,48000,207000,,0,3690197.8272177,,2338282.92954973,0,,646864.144708311,0,59499.9669216816,322844.110114438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Professional, scientific and technical activities; administrative and support service activities",1029107,263.61,233.78,3059829,72.2879558600861,2861123,4232833.75991752,470120,408846,1295100,74.950253499886,1173799,1727946.12362715,1764729,70.5130179444514,1687324,2502699.57441081,"Professional, scientific and technical activities; administrative and support service activities",750023.06,77.283897,41.772022,73.538292,72.214119,86.820366,93.843063,82.717537,1183339.9,70.4548492431641,0.30677992,0.19334759,0.5627563,0.19099943,0.37179899,,,,-0.17514266,0.06261225,,4.5202203,0.32535189,0.61982977,0.2168213,0.4030506,,,,-0.10472418,0.065628186,,4.8614955,0.37533244,0.78911281,0.32433152,0.7734251,0.2863127,0.48715457,,,,0.08478488,0.073744617,,5.7799296
M-N,2007,"Professional, scientific and technical activities; administrative and support service activities",,0,290252,,48470,0,83793,80063,0,23913,48933,,0,69.6414060776667,,54.3642151328008,0,,67.0449992165496,0,66.512338875255,65.4202444728532,,0,284729,,45796,0,86193,72645,0,25742,49035,,0,416780.786528491,,89157.9136783223,0,,119416.811000927,0,35952.7275756296,74797.9473239438,,0,2388000,,1335000,0,,432000,0,53000,215000,,0,2262000,,1243000,0,,392000,0,57000,213000,,0,3783874.65329395,,2380414.15350558,0,,655221.562598599,0,69214.2472354256,308366.795759531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Professional, scientific and technical activities; administrative and support service activities",1091406,274.72,245.01,3153092,76.5368787816421,2978049,4119702.8807455,477474,416039,1358185,81.5446870266693,1248350,1665571.41798313,1794907,73.1712913631917,1729699,2453020.80441745,"Professional, scientific and technical activities; administrative and support service activities",720408.38,82.401512,51.794914,75.07618,75.598671,87.313316,93.752396,84.425911,1252570,71.8138656616211,0.2722443,0.055094063,0.52143723,0.26186636,0.25948489,,,,-0.33692211,0.19398667,,-3.1202338,0.12793341,0.077857956,0.060795028,0.016976908,,,,-0.86330026,0.16894408,,-5.6962276,0.35919929,0.96772182,0.22032966,0.78871727,0.38302249,0.4056088,,,,-0.019751286,0.20907614,,-1.5680614
M-N,2008,"Professional, scientific and technical activities; administrative and support service activities",,0,275689,,37247,0,77781,79892,0,19854,58347,,0,71.5596017881016,,57.632102491858,0,,71.2746214609065,0,63.8063382310259,68.2571260730583,,0,268299,,35135,0,78734,75151,0,20696,55922,,0,385257.873312872,,64628.9106063102,0,,112090.388363297,0,31116.0310251842,85481.1846861951,,0,2555000,,1442000,0,,458000,0,55000,227000,,0,2452000,,1357000,0,,432000,0,60000,222000,,0,3885285.02926162,,2419641.95228994,0,,655221.562598599,0,78355.7515872742,318406.644923794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Professional, scientific and technical activities; administrative and support service activities",1194477,301.85,260.71,3497991,81.61118011542,3280498,4286166.4235867,517496,436307,1488232,84.9253651799098,1428989,1752399.88294105,2009759,79.4253019341504,1851509,2530376.27942069,"Professional, scientific and technical activities; administrative and support service activities",794062.94,87.922173,54.432396,76.495346,78.351494,87.273514,93.358612,85.677498,1416748,65.390175,-0.088648543,-0.64741522,-0.76673371,-0.51398522,-0.25274652,,,,-1.615463,-0.030656118,,-4.5117965,-0.16620079,-1.001348,-0.62141013,-0.37993601,,,,-1.8764839,-0.044267047,,-5.8803682,0.36747229,5.1341472,0.19628829,0.61314279,0.1178306,0.49531424,,,,-0.080277622,0.04939609,,3.5374124
M-N,2009,"Professional, scientific and technical activities; administrative and support service activities",,0,267186,,41520,0,71957,88872,0,25392,54628,,0,72.4004338157159,,59.6253587028293,0,,68.1373236787754,0,73.9905256593236,70.5921940727936,,0,264083,,40132,0,70907,92964,0,21897,52821,,0,369039.225206966,,69634.8012041893,0,,130430.717265878,0,34317.9072911483,77385.3266887674,,0,2640000,,1498000,0,,447000,0,67000,234000,,0,2585000,,1454000,0,,468000,0,63000,223000,,0,3930904.81434102,,2439777.66895255,0,,669527.71025359,0,89752.9518181505,312795.955145402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Professional, scientific and technical activities; administrative and support service activities",1191260,336.55,313.22,3434108,83.2768341683863,3365421,4123725.44452904,567614,522076,1440842,86.3609969839237,1416890,1668394.35661936,1993266,81.2487735042841,1948531,2453287.49472741,"Professional, scientific and technical activities; administrative and support service activities",894863.63,88.482697,61.235573,78.993149,80.607788,87.661575,92.736694,86.539452,1295167.5,70.814842,-0.53015852,-0.66629344,-1.1698042,-0.38756907,-0.78233343,-0.7851246,,,-1.9948632,0.02678325,,-12.493518,-0.63101542,-1.468909,-0.52353209,-0.94547522,-0.7851246,,,-2.3244441,0.009466283,,-14.131188,0.039137453,5.6953077,0.35498798,0.51852036,0.37988675,0.13853547,-0.7851246,,,-0.13451385,0.12453047,,-3.2495368
M-N,2010,"Professional, scientific and technical activities; administrative and support service activities",,0,261633,,42143,0,61210,110091,0,25716,51084,,0,75.512025818041,,60.8100162580063,0,,74.9950621962736,0,73.5614458306335,71.034386046066,,0,250852,,41322,0,60508,100024,0,25866,50766,,0,346478.586908063,,69302.7277302387,0,,146797.664774082,0,34958.52985164,71914.4668426808,,0,2726000,,1530000,0,,519000,0,71000,220000,,0,2636000,,1503000,0,,466000,0,72000,218000,,0,3924948.89795565,,2447921.11911594,0,,697986.382501506,0,96450.9332971169,291408.197528622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Professional, scientific and technical activities; administrative and support service activities",1286927,342.53,317.45,3519028,85.4412310124506,3429884,4118653.20560188,575761,527121,1438322,88.3450604571138,1406020,1628072.9138198,2080706,83.5307167492504,2023864,2490947.14013533,"Professional, scientific and technical activities; administrative and support service activities",883976.19,90.98053,66.861206,82.270744,83.832085,88.29261,91.886459,87.775208,1405678,71.881584,0.087198883,0.30620489,0.47877669,0.36784661,0.11094902,0.042215083,,,-0.48236117,0.085402645,,0.32390943,0.065626308,0.41432196,0.33840609,0.075934812,0.042215083,,,-0.55147201,0.081504203,,-0.012239069,0.17865594,0.85885155,0.47147661,0.75203294,0.4926599,0.25939196,0.042215083,,,-0.18936543,0.1019301,,1.7490128
M-N,2011,"Professional, scientific and technical activities; administrative and support service activities",,0,299916,,48632,0,71066,117042,0,21873,60197,,0,77.4858857218642,,62.3379576445903,0,,79.237127803642,0,72.4648488854912,71.6305437016724,,0,292276,,47440,0,70051,110776,0,22204,59696,,0,387058.878150467,,78013.463766759,0,,147711.058242851,0,30184.2898127942,84038.1726693421,,0,2820000,,1586000,0,,570000,0,69000,208000,,0,2749000,,1547000,0,,538000,0,71000,208000,,0,3958064.75439475,,2475120.24266168,0,,723538.87049289,0,96450.9332971169,275513.204936152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Professional, scientific and technical activities; administrative and support service activities",1361758,349.72,325.7,3550089,87.4997654348607,3466569,4057255.44789359,587176,541345,1366398,91.2750996521675,1322535,1497010.69098483,2183691,85.0757377862885,2144034,2566761.16695627,"Professional, scientific and technical activities; administrative and support service activities",918548.75,92.081619,66.920486,85.263565,86.04158,89.500221,92.036591,88.996643,1477046.3,73.908951,-0.047287989,0.19120342,0.12271692,0.16063683,-0.037919119,0.20364854,,,-0.34648091,-0.021168435,,0.81995612,-0.054389343,0.10076821,0.15025169,-0.049482692,0.20364854,,,-0.36845672,-0.022457611,,0.70579332,0.074830137,1.2078501,0.42435619,0.50015712,0.33922443,0.16093343,0.20364854,,,0.03142507,0.0010007966,,2.7831523
M-N,2012,"Professional, scientific and technical activities; administrative and support service activities",,0,279288,,43189,0,60535,105288,0,23352,63562,,0,75.7041990739835,,63.6932588765604,0,,74.4792500240136,0,78.8426199121274,69.7475507638975,,0,285861,,42270,0,59524,112014,0,21463,65278,,0,368920.090848673,,67807.8037798343,0,,141365.548076885,0,29618.4982513602,91131.5154494296,,0,2806000,,1613000,0,,545000,0,71000,204000,,0,2784000,,1570000,0,,580000,0,64000,209000,,0,3907536.26816843,,2450150.55547215,0,,736232.534887502,0,89461.7352321084,276837.787652191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Professional, scientific and technical activities; administrative and support service activities",1431717,304.09,282.36,3526592,87.9480606553856,3508616,4009857.60654638,502974,462696,1353351,93.4056877863353,1322481,1448895.7065396,2173241,84.573954244551,2186135,2569633.90137339,"Professional, scientific and technical activities; administrative and support service activities",828397.94,91.999046,68.579819,87.220108,87.359779,90.283493,92.121712,89.734528,1556348.9,63.376656,0.92766035,2.0704663,3.1876202,1.6217301,1.5659624,0.066489607,,,2.7698627,0.18955646,,15.450245,0.83737719,2.906775,1.4873836,1.4194636,0.066489607,,,2.5034435,0.1737209,,13.952544,-0.0054079518,-9.8226824,0.26468173,0.28510833,0.23327151,0.051909063,0.066489607,,,0.016444104,0.02589722,,-0.028367484
M-N,2013,"Professional, scientific and technical activities; administrative and support service activities",,0,376147,,59403,0,75079,116843,0,28427,90514,,0,77.8115295908888,,66.8794417309373,0,,73.5314959193219,0,78.6765597023922,74.8639812380635,,0,365960,,56573,0,72566,118349,0,28487,84328,,0,483407.795705438,,88821.0165374648,0,,158901.9760025,0,36131.4730938034,120904.603927181,,0,2949000,,1684000,0,,561000,0,78000,244000,,0,2908000,,1652000,0,,567000,0,78000,232000,,0,4049577.8573891,,2509391.64143831,0,,765952.013360025,0,98281.9063113304,314835.131055433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Professional, scientific and technical activities; administrative and support service activities",1455764,350.44,319.83,3774825,88.4981814764421,3751360,4265426.63026906,577756,521278,1468043,92.0548784493097,1489585,1594747.63828881,2306782,86.2568890893895,2261775,2674316.24807318,"Professional, scientific and technical activities; administrative and support service activities",913562.69,93.377502,74.431602,90.671295,90.347023,92.994423,94.323265,92.349541,1613489.1,74.782372,-0.72129297,-1.1177378,-1.8993154,-0.77850509,-1.1208103,1.7348325,,,-1.9956281,-0.060271442,,-9.8007317,-0.74025285,-1.9581575,-0.80647284,-1.1516844,1.7348325,,,-2.0520744,-0.063727088,,-10.125997,0.086691231,8.9482632,0.43458641,0.60825676,0.41335043,0.19490671,1.7348325,,,0.40985057,0.086992539,,4.0605836
M-N,2014,"Professional, scientific and technical activities; administrative and support service activities",,0,402658,,59804,0,80279,129806,0,35323,108285,,0,79.9746657630891,,68.303672204467,0,,76.5533866901677,0,81.2718853156192,80.5733531622839,,0,391767,,58557,0,83174,124682,0,34195,100612,,0,503481.941634872,,87556.0538253005,0,,169562.713829187,0,43462.754509537,134393.066380025,,0,3143000,,1756000,0,,613000,0,79000,303000,,0,3068000,,1721000,0,,590000,0,77000,281000,,0,4212989.10358418,,2564526.73094735,0,,805546.680717317,0,97021.8818714416,362576.523879412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Professional, scientific and technical activities; administrative and support service activities",1498583,428.76,397.81,4065976,88.743920211166,4054717,4581695.27594118,726034,668059,1607885,90.9759330844439,1626954,1767374.01363893,2458091,87.3344238126318,2427763,2814572.87137271,"Professional, scientific and technical activities; administrative and support service activities",1064202.6,96.010544,85.81488,95.003151,94.671249,96.049591,96.813477,95.761269,1628631.9,93.641037,-1.1662494,-2.1250327,-3.3917625,-1.5231917,-1.8684629,-0.22122616,,,-3.8793526,-0.1002977,,-17.665163,-1.0108325,-2.8926408,-1.2817249,-1.6108081,-0.22122616,,,-3.3668499,-0.069163457,,-14.991422,0.16163723,14.201169,0.54558116,0.87275004,0.53990829,0.33294964,-0.22122616,,,0.49948683,0.16571429,,5.1793594
M-N,2015,"Professional, scientific and technical activities; administrative and support service activities",,0,438108,,93424,0,67886,154953,0,41351,99479,,0,82.8206888218153,,70.1639666182516,0,,82.2460058227359,0,91.09985713435,82.6512879130405,,0,423053,,90947,0,68620,144228,0,36890,96978,,0,528983.767501099,,133150.966946184,0,,188401.85422982,0,45390.8505465792,120359.890948904,,0,3380000,,1857000,0,,708000,0,82000,333000,,0,3276000,,1808000,0,,652000,0,73000,333000,,0,4391267.03892516,,2640469.43596401,0,,856796.795803737,0,89653.1313495599,398475.189610047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Professional, scientific and technical activities; administrative and support service activities",1597747,457.7,427.11,4451217,89.9988690952587,4389149,4945858.81439092,776950,719453,1767460,91.4854161568938,1757617,1931958.20082282,2683757,89.0676500411613,2631532,3013166.95653219,"Professional, scientific and technical activities; administrative and support service activities",1203802.4,100,100,100,100,100,100,100,1725435.3,100,-0.15827611,-0.20737043,-0.25629303,0.037242331,-0.293365,-0.12402121,,,-0.7299301,0.10945021,100,-0.23787469,-0.1438763,-0.20781657,0.061529934,-0.26917613,-0.12402121,,,-0.67914712,0.1126137,100,0.0083781779,0.23806731,4.045877,0.64349014,1.0779833,0.70573932,0.37241435,-0.12402121,,,0.66783184,0.19652256,100,6.5400405
